0	fn	buildNormalMessageExecutionMemory	05	src/core/agent/execution_memory.zig:75	buildNormalMessageExecutionMemory	always-was	pub fn buildNormalMessageExecutionMemory(
0	fn	renderEntriesToFlowBytes	05	src/ui/render_engine/transcript_blocks.zig:2202	renderEntriesToFlowBytes family	always-was	pub fn renderEntriesToFlowBytes(
0	enumvar	resize_reflow	05	src/ui/render_engine/paint_plan.zig:324	FooterReservationSource.resize_reflow variant	always-was	resize_reflow,
0	fn	wrapTranscriptAssistantTextInterruptible	05	src/ui/render_engine/assistant_wrap.zig:391	wrapTranscriptAssistantTextInterruptible	always-was	pub fn wrapTranscriptAssistantTextInterruptible(
0	fn	wrapLiteralToolOutput	05	src/ui/render_engine/assistant_wrap.zig:463	wrapLiteralToolOutput non-interruptible wrapper	always-was	pub fn wrapLiteralToolOutput(
0	fn	loadMcpValueMac	07	src/core/hosts/native_keychain.zig:263	loadMcpValueMac test-only wrapper	always-was	fn loadMcpValueMac(
0	fn	storeMcpValueMac	07	src/core/hosts/native_keychain.zig:452	storeMcpValueMac test-only wrapper	always-was	fn storeMcpValueMac(service: []const u8, value: []const u8) Error!void
0	fn	retainGrant	09	src/core/permissions/permission_prompter.zig:41	retainGrant method	always-was	pub fn retainGrant(self: Prompter, tool_name: []const u8, target_path:
0	fn	dispatchWriteFileWithTracker	10	src/tools/filesystem/read_file.zig:500	dispatchWriteFileWithTracker function	always-was	fn dispatchWriteFileWithTracker(
0	fn	intoRuntime	10	src/ui/transcript/resume_projection.zig:445	intoRuntime method	always-was	pub fn intoRuntime(self: *ResumeProjection) TranscriptRuntime {
0	fn	takePendingDiffs	10	src/ui/transcript/resume_projection.zig:464	takePendingDiffs method	always-was	pub fn takePendingDiffs(
0	fn	requestDeviceAuthorization	11	src/core/auth/oauth.zig:118	requestDeviceAuthorization function	deleted-product	pub fn requestDeviceAuthorization(
0	fn	refreshToken	11	src/core/auth/oauth.zig:176	refreshToken function	always-was	pub fn refreshToken(
0	fn	missingGrantedScope	11	src/core/auth/oauth.zig:15	missingGrantedScope function	always-was	pub fn missingGrantedScope(requested: []const u8, granted: []const u8)
0	const	unused_local_placeholder	11	src/core/auth/auth_runtime.zig:921	unused_local_placeholder constant	always-was	const unused_local_placeholder = 0;
0	fn	refreshCredentialToken	11	src/core/auth/auth_runtime.zig:91	refreshCredentialToken wrapper function	always-was	pub fn refreshCredentialToken(
0	fn	openSignInPicker	11	src/core/auth/auth_runtime.zig:631	openSignInPicker function	always-was	pub fn openSignInPicker(self: *Self, alloc: Allocator) !bool {
0	fn	openSignInPickerFromRoot	11	src/core/auth/auth_runtime.zig:635	openSignInPickerFromRoot duplicate wrapper	always-was	pub fn openSignInPickerFromRoot(self: *Self, alloc: Allocator) !bool {
0	fn	openChatGptSignInPickerForProviderSwitch	11	src/core/auth/auth_runtime.zig:643	openChatGptSignInPickerForProviderSwitch wrapper	always-was	pub fn openChatGptSignInPickerForProviderSwitch(self: *Self, alloc: Al
0	fn	refreshSourceInventoryForLogout	11	src/core/auth/auth_runtime.zig:490	refreshSourceInventoryForLogout function	always-was	pub fn refreshSourceInventoryForLogout(self: *Self, alloc: Allocator) 
0	fn	reselectByPrecedence	11	src/core/auth/auth_runtime.zig:810	reselectByPrecedence function	always-was	pub fn reselectByPrecedence(self: *Self, alloc: Allocator) !bool {
0	field	discovery_start_offset	11	src/core/agent/runtime/deps.zig:126	ParentTurnDeliveryAck.discovery_start_offset field	deleted-product	discovery_start_offset: ?u64 = null,
0	field	discovery_next_offset	11	src/core/agent/runtime/deps.zig:127	ParentTurnDeliveryAck.discovery_next_offset field	deleted-product	discovery_next_offset: ?u64 = null,
0	fn	discardBackgroundUrl	12	src/core/subagent/agent_adapter.zig:770	discardBackgroundUrl fn	always-was	fn discardBackgroundUrl(_: *anyopaque, _: u64, _: []const u8) void {}
0	fn	admitChildPermission	12	src/core/subagent/authority.zig:23	admitChildPermission fn	always-was	pub fn admitChildPermission(
0	fn	captureHostAuthority	12	src/core/subagent/tool_host.zig:802	captureHostAuthority wrapper fn	always-was	pub fn captureHostAuthority(
0	const	web_fetch_unavailable_message	12	src/core/tooling/tool_dispatch.zig:53	web_fetch_unavailable_message const	always-was	pub const web_fetch_unavailable_message = "web_fetch is unavailable: n
0	fn	runNoConfigBeforeInteractive	13	src/core/app/app_entry_runtime.zig:164	runNoConfigBeforeInteractive	always-was	pub fn runNoConfigBeforeInteractive(
0	fn	initializeWithProvider	13	src/core/app/prompt_history_runtime.zig:67	initializeWithProvider	deleted-product	pub fn initializeWithProvider(
0	fn	refreshManagedFacts	13	src/core/app/app_terminal_runtime.zig:139	refreshManagedFacts	always-was	pub fn refreshManagedFacts(app: *App) !void {
0	fn	loadStartupStateForWorkspace	13	src/core/app/app_lifecycle.zig:320	loadStartupStateForWorkspace	always-was	fn loadStartupStateForWorkspace(alloc: Allocator, workspace_root: []co
0	fn	withRequestUserAgent	13	src/gateway/agent_request_body.zig:390	withRequestUserAgent	deleted-product	pub fn withRequestUserAgent(
0	fn	buildGatewayRequestBody	13	src/gateway/agent_request_body.zig:49	buildGatewayRequestBody	always-was	pub fn buildGatewayRequestBody(
0	fn	buildGatewayRequiredToolRequestBodyWithOptions	13	src/gateway/agent_request_body.zig:148	buildGatewayRequiredToolRequestBodyWithOptions	always-was	pub fn buildGatewayRequiredToolRequestBodyWithOptions(
0	fn	buildGatewayRequiredToolRequestBodyWithMaxOutputTokens	13	src/gateway/agent_request_body.zig:202	buildGatewayRequiredToolRequestBodyWithMaxOutputTokens	always-was	pub fn buildGatewayRequiredToolRequestBodyWithMaxOutputTokens(
0	fn	buildGatewayPendingToolReviewRequestBodyWithMaxOutputTokens	13	src/gateway/agent_request_body.zig:211	buildGatewayPendingToolReviewRequestBodyWithMaxOutputTokens	always-was	pub fn buildGatewayPendingToolReviewRequestBodyWithMaxOutputTokens(
0	fn	formatGatewayRequestShapeSummary	13	src/gateway/agent_request_body.zig:665	formatGatewayRequestShapeSummary	always-was	pub fn formatGatewayRequestShapeSummary(alloc: std.mem.Allocator, payl
0	fn	publishCandidate	14	src/core/mcp/health.zig:206	publishCandidate	always-was	fn publishCandidate(servers: []const ServerSnapshot) bool {
0	fn	generatePkce	14	src/core/mcp/mcp_auth.zig:751	generatePkce	always-was	pub fn generatePkce(
0	const	ElicitationMode	14	src/core/mcp/mrtr.zig:43	ElicitationMode alias	always-was	const ElicitationMode = elicitation.Mode;
0	fn	parseRequestJson	14	src/core/mcp/mrtr.zig:118	parseRequestJson	always-was	fn parseRequestJson(
0	fn	findSkillByName	14	src/core/skills/skill_runtime.zig:1035	findSkillByName	always-was	pub fn findSkillByName(skills: []const Skill, name: []const u8) ?Skill
0	fn	skill_matches_menu_query	14	src/core/skills/skill_runtime.zig:1171	skill_matches_menu_query	always-was	pub fn skill_matches_menu_query(skill: Skill, query: []const u8) bool 
0	fn	skillMenuFilterCount	14	src/core/skills/skill_runtime.zig:1185	skillMenuFilterCount	always-was	pub fn skillMenuFilterCount(skills: []const Skill, filter: SkillMenuSo
0	fn	skillMenuActualIndexAt	14	src/core/skills/skill_runtime.zig:1198	skillMenuActualIndexAt	always-was	pub fn skillMenuActualIndexAt(skills: []const Skill, filter: SkillMenu
0	fn	skillMenuSkillAt	14	src/core/skills/skill_runtime.zig:1222	skillMenuSkillAt	always-was	pub fn skillMenuSkillAt(skills: []const Skill, filter: SkillMenuSource
0	fn	listSkillsSummary	14	src/core/skills/skill_runtime.zig:2934	listSkillsSummary	always-was	pub fn listSkillsSummary(alloc: Allocator, skills: []const Skill) ![]u
0	fn	executePlannedCommand	15	src/core/execution/router.zig:107	executePlannedCommand function	always-was	pub fn executePlannedCommand(
0	fn	initialPresentation	15	src/core/execution/managed_execution_contract.zig:128	initialPresentation function	always-was	pub fn initialPresentation(yield_time_ms: u32) Presentation {
0	fn	cancellationDecision	15	src/core/execution/managed_execution_contract.zig:144	cancellationDecision function	always-was	pub fn cancellationDecision(point: CancellationPoint) CancellationDeci
0	fn	toTombstone	15	src/core/execution/managed_execution_contract.zig:206	toTombstone function	always-was	pub fn toTombstone(
0	fn	catalogEntries	16	src/core/gateway/gateway_provider.zig:146	catalogEntries method	always-was	pub fn catalogEntries(self: *const CapabilityResolver) ?[]const model_
0	fn	compareModelCatalogEntries	16	src/core/gateway/model_catalog.zig:359	compareModelCatalogEntries function	deleted-product	pub fn compareModelCatalogEntries(_: void, a: ModelCatalogEntry, b: Mo
0	fn	projectPickerModelCatalog	16	src/core/gateway/model_catalog.zig:424	projectPickerModelCatalog function	deleted-product	pub fn projectPickerModelCatalog(alloc: std.mem.Allocator, candidates:
0	fn	findEnclosingImagePlaceholder	16	src/core/images/image_attachments.zig:1463	findEnclosingImagePlaceholder function	always-was	pub fn findEnclosingImagePlaceholder(text: []const u8, cursor: usize) 
0	fn	imagePlaceholderSpanStartingAt	16	src/core/images/image_attachments.zig:1478	imagePlaceholderSpanStartingAt function	always-was	pub fn imagePlaceholderSpanStartingAt(text: []const u8, byte_offset: u
0	fn	imagePlaceholderSpanEndingAt	16	src/core/images/image_attachments.zig:1486	imagePlaceholderSpanEndingAt function	always-was	pub fn imagePlaceholderSpanEndingAt(text: []const u8, byte_offset: usi
0	fn	writeReviewImageFilePartJson	16	src/core/images/image_attachments.zig:1635	writeReviewImageFilePartJson function	always-was	pub fn writeReviewImageFilePartJson(
0	fn	isReadOnlyToolName	08a	src/builtins/tools.zig:859	isReadOnlyToolName helper	always-was	pub fn isReadOnlyToolName(name: []const u8) bool {
0	fn	parsedIsUnknown	08a	src/core/slash_commands/command_router.zig:282	parsedIsUnknown test-only helper	always-was	fn parsedIsUnknown(parsed: ParsedCommand) bool {
0	fn	takeCompletion	08a	src/core/terminal/client.zig:276	Runtime.takeCompletion FIFO dequeue API	always-was	pub fn takeCompletion(self: *Runtime) ?Completion {
0	fn	clearTerminalProjection	08a	src/core/terminal/client.zig:308	Runtime.clearTerminalProjection	always-was	pub fn clearTerminalProjection(self: *Runtime) bool {
0	fn	reloadHumanTakeoverAuthorityClaim	08a	src/core/terminal/store.zig:2238	reloadHumanTakeoverAuthorityClaim export	always-was	pub fn reloadHumanTakeoverAuthorityClaim(
0	fn	childChatSlashRegistry	08b	src/core/slash_commands/command_specs.zig:150	childChatSlashRegistry function	deleted-product	pub fn childChatSlashRegistry(
0	fn	isExactSlashCommand	08b	src/builtins/commands.zig:367	isExactSlashCommand wrapper	always-was	pub fn isExactSlashCommand(cmd: []const u8) bool {
0	fn	backgroundStatus	08b	src/core/terminal/ui_projection.zig:37	backgroundStatus function	always-was	pub fn backgroundStatus(rows: []const Row) BackgroundStatus {
0	fn	formatInvocationCommand	08b	src/core/terminal/shell_resolver.zig:220	formatInvocationCommand function	always-was	pub fn formatInvocationCommand(
1	enumvar	wrong_user	01	src/core/mcp/elicitation.zig:173	Rejection.wrong_user variant	deleted-product	wrong_user,
1	enumvar	retired	01	src/core/mcp/elicitation.zig:158	RequestState.retired variant	always-was	retired,
1	fn	canonicalResponse	01	src/core/mcp/elicitation.zig:1069	fn canonicalResponse	deleted-product	pub fn canonicalResponse(
1	fn	finishSelection	02	src/core/input/editor_state.zig:77	finishSelection method	always-was	pub fn finishSelection(self: *State) void {
1	const	current_inventory	02	src/core/workspace/context_contract.zig:455	current_inventory table	always-was	const current_inventory = [_]EntrypointInventory{
1	fn	writeMinimumContractSnapshot	02	src/core/workspace/context_contract.zig:499	writeMinimumContractSnapshot	always-was	pub fn writeMinimumContractSnapshot(writer: *std.Io.Writer) !void {
1	fn	writeEntrypointInventorySnapshot	02	src/core/workspace/context_contract.zig:507	writeEntrypointInventorySnapshot	always-was	pub fn writeEntrypointInventorySnapshot(writer: *std.Io.Writer) !void 
1	fn	writeEntrypointLayoutSnapshot	02	src/core/workspace/context_contract.zig:523	writeEntrypointLayoutSnapshot	always-was	pub fn writeEntrypointLayoutSnapshot(writer: *std.Io.Writer) !void {
1	fn	authPickerQueryCursorColumn	03	src/ui/footer/picker_presentation.zig:19	authPickerQueryCursorColumn entire function	always-was	pub fn authPickerQueryCursorColumn(_: auth_runtime.PickerView, _: u16)
1	fn	formatParamPath	04	src/core/shared/gateway_error_format.zig:219	formatParamPath writeParamPath schemaKindAfter jsonKindName	always-was	fn formatParamPath(alloc: Allocator, value: std.json.Value) !?[]u8 {
1	fn	requireCompleteResult	04	src/core/mcp/features/tools.zig:708	requireCompleteResult ignored protocol parameter	always-was	fn requireCompleteResult(result: std.json.Value, protocol: Protocol) E
1	const	MessageAdapter	05	src/core/agent/execution_memory.zig:265	MessageAdapter	always-was	const MessageAdapter = struct {
1	const	HardLinePolicy	05	src/ui/render_engine/viewport_selection.zig:23	HardLinePolicy single-variant enum	always-was	pub const HardLinePolicy = enum {
1	fn	preparedDiffPayload	06	src/core/app/app_callbacks.zig:49	preparedDiffPayload passthrough wrapper function	always-was	fn preparedDiffPayload(
1	field	web_search_models_path	07	src/main.zig:464	web_search_models_path always aliases empty path	deleted-product	web_search_models_path: []const u8 = codex_models_path,
1	fn	capabilitiesForTarget	07	src/core/hosts/host.zig:136	capabilitiesForTarget wrapper around nativeForOs	always-was	fn capabilitiesForTarget(os_tag: std.Target.Os.Tag) Capabilities {
1	const	PrintfFormatLanguage	07	src/core/shell_command/command_effect.zig:185	PrintfFormatLanguage single-variant enum	always-was	const PrintfFormatLanguage = enum {
1	const	LsSymlinkSemantics	07	src/core/shell_command/command_effect.zig:238	LsSymlinkSemantics single-variant enum	always-was	const LsSymlinkSemantics = enum {
1	fn	fetchTarget	07	src/core/upgrade/upgrade_helpers.zig:69	fetchTarget channel param always stable	deleted-product	pub fn fetchTarget(alloc: Allocator, channel: Channel, base_url: []con
1	fn	callWithTransport	07	src/tools/web/fetch.zig:33	callWithTransport always uses default transport	always-was	fn callWithTransport(ctx: tool_dispatch.DispatchContext, erased: tool_
1	const	gateway_reviewer_model	09	src/core/permissions/auto_classifier.zig:15	gateway_reviewer_model constant	deleted-product	pub const gateway_reviewer_model = "moonshotai/kimi-k3";
1	enumvar	js_host	09	src/core/permissions/command_admission.zig:66	ShellAuthorizationSource.js_host variant	deleted-product	js_host,
1	field	retain_grant_fn	09	src/core/permissions/permission_prompter.zig:21	retain_grant_fn field	always-was	retain_grant_fn: ?*const fn (*anyopaque, []const u8, []const u8) anyer
1	fn	pauseAtRequestedBoundary	09	src/core/session/session_test_controls.zig:25	pauseAtRequestedBoundary	deleted-product	fn pauseAtRequestedBoundary(
1	const	write_file_dispatch_tool	10	src/tools/filesystem/read_file.zig:434	write_file_dispatch_tool constant	always-was	const write_file_dispatch_tool = tool_dispatch.Tool{
1	fn	writeFileArgsJson	10	src/tools/filesystem/read_file.zig:488	writeFileArgsJson helper	always-was	fn writeFileArgsJson(alloc: Allocator, path: []const u8, content: []co
1	fn	allowDecision	10	src/tools/filesystem/read_file.zig:484	allowDecision permission decider	always-was	fn allowDecision(_: *const tool_dispatch.Tool, _: tool_dispatch.ToolIn
1	fn	patternContainsHiddenDirectoryComponent	10	src/tools/filesystem/glob_files.zig:427	patternContainsHiddenDirectoryComponent wrapper fn	always-was	fn patternContainsHiddenDirectoryComponent(pattern: []const u8) bool {
1	fn	writeReviewRows	10	src/ui/approval_screen.zig:1261	writeReviewRows single-caller wrapper	always-was	fn writeReviewRows(
1	fn	finalizeLivePresentation	10	src/ui/transcript/resume_projection.zig:337	finalizeLivePresentation method	always-was	pub fn finalizeLivePresentation(self: *ResumeProjection) !void {
1	fn	probeCredentialSourceForLogout	11	src/core/auth/auth_runtime.zig:923	probeCredentialSourceForLogout function	always-was	fn probeCredentialSourceForLogout(raw_context: ?*anyopaque, alloc: All
1	fn	childModelCapabilityResolver	12	src/core/subagent/agent_adapter.zig:36	childModelCapabilityResolver pass-through fn	always-was	fn childModelCapabilityResolver(
1	const	RejectCode	12	src/core/subagent/model_contract.zig:115	RejectCode enum	always-was	pub const RejectCode = enum {
1	fn	toolActivityRecorder	12	src/core/subagent/execution.zig:218	toolActivityRecorder noop provider	always-was	pub fn toolActivityRecorder(self: *TurnContext) runtime_deps.ToolActiv
1	fn	recordToolActivity	12	src/core/subagent/execution.zig:327	recordToolActivity noop fn	always-was	fn recordToolActivity(
1	fn	collectFacts	13	src/core/app/app_terminal_runtime.zig:137	collectFacts empty stub	always-was	pub fn collectFacts(_: *App) !void {}
1	fn	buildGatewayRequestBodyWithOptions	13	src/gateway/agent_request_body.zig:57	buildGatewayRequestBodyWithOptions	always-was	pub fn buildGatewayRequestBodyWithOptions(
1	fn	validatePendingToolReviewMessages	13	src/gateway/agent_request_body.zig:428	validatePendingToolReviewMessages	always-was	fn validatePendingToolReviewMessages(
1	fn	parseGatewayCompletion	13	src/gateway/agent_request_body.zig:792	parseGatewayCompletion	deleted-product	pub fn parseGatewayCompletion(alloc: std.mem.Allocator, body: []const 
1	fn	listSkillsSummaryStyled	14	src/core/skills/skill_runtime.zig:2938	listSkillsSummaryStyled	always-was	pub fn listSkillsSummaryStyled(alloc: Allocator, skills: []const Skill
1	fn	writeStyledSourceLabel	14	src/core/skills/skill_runtime.zig:2976	writeStyledSourceLabel	always-was	fn writeStyledSourceLabel(writer: *std.Io.Writer, styles: SkillSummary
1	const	Tombstone	15	src/core/execution/managed_execution_contract.zig:200	Tombstone struct	always-was	pub const Tombstone = struct {
1	const	CancellationPoint	15	src/core/execution/managed_execution_contract.zig:132	CancellationPoint enum	always-was	pub const CancellationPoint = enum {
1	const	CancellationDecision	15	src/core/execution/managed_execution_contract.zig:138	CancellationDecision enum	always-was	pub const CancellationDecision = enum {
1	const	AuthStrategy	16	src/core/gateway/provider_set.zig:14	AuthStrategy enum	always-was	pub const AuthStrategy = enum {
1	fn	adoptOwnedCatalog	16	src/core/gateway/gateway_provider.zig:151	adoptOwnedCatalog method	always-was	pub fn adoptOwnedCatalog(
1	fn	executeForSession	16	src/tools/skills/skill.zig:140	executeForSession function	always-was	pub fn executeForSession(
1	fn	buildTurnContextFragmentForHost	08a	src/builtins/context.zig:1977	buildTurnContextFragmentForHost embed-host branch	deleted-product	fn buildTurnContextFragmentForHost(
1	fn	buildAgentToolsJson	08a	src/builtins/gateway.zig:188	buildAgentToolsJson helper	deleted-product	fn buildAgentToolsJson(
1	fn	writeDynamicFunctionTool	08a	src/builtins/gateway.zig:241	writeDynamicFunctionTool helper	deleted-product	fn writeDynamicFunctionTool(
1	fn	testSlashRegistry	08a	src/core/slash_commands/command_router.zig:124	testSlashRegistry test-only helper	always-was	fn testSlashRegistry() SlashRegistry {
1	const	max_monitor_definitions	08a	src/core/terminal/contracts.zig:13	max_monitor_definitions constant	always-was	pub const max_monitor_definitions: usize = 32;
1	const	PersistenceLevel	08a	src/core/terminal/contracts.zig:146	PersistenceLevel single-variant enum	always-was	pub const PersistenceLevel = enum {
1	fn	hash_monitor_notify	08a	src/core/terminal/store.zig:2011	hash_monitor_notify legacy hash helper	always-was	fn hash_monitor_notify(
1	fn	hash_monitor_lifetime	08a	src/core/terminal/store.zig:2023	hash_monitor_lifetime legacy hash helper	always-was	fn hash_monitor_lifetime(
1	const	child_chat_slash_command_count	08b	src/core/slash_commands/command_specs.zig:148	child_chat_slash_command_count constant	deleted-product	pub const child_chat_slash_command_count: usize = 3;
1	fn	maxTopLevelResourceLabelWidth	08b	src/core/slash_commands/command_specs.zig:814	maxTopLevelResourceLabelWidth helper	always-was	fn maxTopLevelResourceLabelWidth(registry: TopLevelRegistry) usize {
1	fn	writeTopLevelResource	08b	src/core/slash_commands/command_specs.zig:852	writeTopLevelResource helper	always-was	fn writeTopLevelResource(writer: *std.Io.Writer, resource: TopLevelRes
1	const	top_level_resources	08b	src/builtins/commands.zig:301	top_level_resources empty array	always-was	pub const top_level_resources = [_]TopLevelResource{};
1	field	attachable	08b	src/core/terminal/ui_projection.zig:12	Row.attachable field	always-was	attachable: bool = true,
2	const	Rejection	01	src/core/mcp/elicitation.zig:161	Rejection.duplicate variant	always-was	const Rejection = enum {
2	fn	moveCharacterLeft	02	src/core/input/editor_state.zig:148	moveCharacterLeft method	always-was	pub fn moveCharacterLeft(self: *State) bool {
2	fn	moveCharacterRight	02	src/core/input/editor_state.zig:154	moveCharacterRight method	always-was	pub fn moveCharacterRight(self: *State) bool {
2	const	EntryPoint	02	src/core/workspace/context_contract.zig:405	EntryPoint enum	always-was	pub const EntryPoint = enum {
2	const	DriftStatus	02	src/core/workspace/context_contract.zig:419	DriftStatus enum	always-was	pub const DriftStatus = enum {
2	const	EntrypointInventory	02	src/core/workspace/context_contract.zig:433	EntrypointInventory struct	always-was	pub const EntrypointInventory = struct {
2	const	required_fragments	02	src/core/workspace/context_contract.zig:445	required_fragments table	always-was	const required_fragments = [_]Fragment{
2	const	subscription_source	03	src/ui/footer/picker_presentation.zig:345	subscription_source always-true constant	deleted-product	const subscription_source = true;
2	fn	eraseCurrentFrame	03	src/ui/footer/viewport.zig:180	eraseCurrentFrame metrics parameter	always-was	pub fn eraseCurrentFrame(self: *FooterViewport, shell: anytype, metric
2	fn	isEnabled	04	src/core/shared/debug_trace.zig:369	isEnabled function	always-was	pub fn isEnabled() bool {
2	const	FramePlacementPolicy	05	src/ui/render_engine/frame_layout.zig:11	FramePlacementPolicy single-variant enum	always-was	pub const FramePlacementPolicy = enum {
2	enumvar	subagent_panel	05	src/ui/render_engine/frame_layout.zig:81	BodyMode.subagent_panel variant	deleted-product	subagent_panel,
2	field	subagent_panel	05	src/ui/render_engine/frame_builder.zig:20	FrameBody.subagent_panel variant	deleted-product	subagent_panel: []const u8,
2	init	process_control	07	src/core/hosts/host.zig:149	nativeForOs wasi process_control guard	deleted-product	.process_control = os_tag != .windows and os_tag != .wasi,
2	enumvar	subagent_panel	10	src/ui/render_request.zig:10	Reason.subagent_panel enum variant	deleted-product	subagent_panel,
2	fn	presence	11	src/core/auth/chatgpt_session.zig:19	presence function	always-was	pub fn presence() host.SecretStorePresence {
2	fn	permissionRank	12	src/core/subagent/authority.zig:15	permissionRank helper fn	always-was	fn permissionRank(mode: types.PermissionMode) u2 {
2	field	max_result_bytes	12	src/core/subagent/tool_host.zig:62	ExecuteOptions.max_result_bytes ignored field	always-was	max_result_bytes: usize,
2	fn	retainExternalRootUserTurn	12	src/core/subagent/resume_admission.zig:326	retainExternalRootUserTurn noop fn	deleted-product	pub fn retainExternalRootUserTurn(
2	fn	freeGatewayCompletion	13	src/gateway/agent_request_body.zig:874	freeGatewayCompletion	deleted-product	pub fn freeGatewayCompletion(alloc: std.mem.Allocator, completion: Gat
2	const	SkillSummaryStyles	14	src/core/skills/skill_runtime.zig:234	SkillSummaryStyles	always-was	pub const SkillSummaryStyles = struct {
2	fn	skillGroupLabel	14	src/core/skills/skill_runtime.zig:1065	skillGroupLabel	always-was	pub fn skillGroupLabel(source: SkillSource) []const u8 {
2	const	Presentation	15	src/core/execution/managed_execution_contract.zig:123	Presentation enum	always-was	pub const Presentation = enum {
2	enumvar	backend_lost	15	src/core/execution/managed_execution_contract.zig:48	Event.backend_lost variant	always-was	backend_lost,
2	field	auth_strategy	16	src/core/gateway/provider_set.zig:24	auth_strategy field	always-was	auth_strategy: ?AuthStrategy = null,
2	fn	modelProviderRank	16	src/core/gateway/model_catalog.zig:374	modelProviderRank function	deleted-product	fn modelProviderRank(id: []const u8) u8 {
2	fn	modelTierRank	16	src/core/gateway/model_catalog.zig:386	modelTierRank function	deleted-product	fn modelTierRank(id: []const u8) u8 {
2	fn	loadsProjectInstructionFiles	08a	src/builtins/context.zig:165	loadsProjectInstructionFiles always-true helper	always-was	fn loadsProjectInstructionFiles() bool {
2	fn	buildAgentRequest	08a	src/builtins/gateway.zig:112	buildAgentRequest fixture body builder	deleted-product	pub fn buildAgentRequest(
2	fn	toolRequiresApproval	08a	src/builtins/tools.zig:885	toolRequiresApproval wrapper re-export	always-was	pub fn toolRequiresApproval(tool_name: []const u8) bool {
2	fn	toolHasPermissionContract	08a	src/builtins/tools.zig:889	toolHasPermissionContract wrapper	always-was	pub fn toolHasPermissionContract(tool_name: []const u8) bool {
2	const	TestContext	08a	src/core/slash_commands/command_router.zig:311	TestContext route test harness	always-was	const TestContext = struct {
2	const	TerminalLifetime	08a	src/core/terminal/contracts.zig:1399	TerminalLifetime single-variant enum	always-was	pub const TerminalLifetime = enum {
